child,parent_1,parent_2,parent_3
GEN=12_MEMBER=335_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=159_DE,GEN=9_MEMBER=251_DE,GEN=8_MEMBER=212_DE
GEN=12_MEMBER=336_DE,GEN=9_MEMBER=266_DE,GEN=8_MEMBER=212_DE,GEN=7_MEMBER=192_DE,GEN=9_MEMBER=250_DE
GEN=12_MEMBER=337_DE,GEN=9_MEMBER=266_DE,GEN=2_MEMBER=51_DE,GEN=11_MEMBER=321_DE,GEN=9_MEMBER=250_DE
GEN=12_MEMBER=338_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=11_MEMBER=312_DE,GEN=7_MEMBER=199_DE
GEN=12_MEMBER=339_DE,GEN=6_MEMBER=159_DE,GEN=7_MEMBER=199_DE,GEN=10_MEMBER=293_DE,GEN=4_MEMBER=116_DE
GEN=12_MEMBER=340_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=171_DE,GEN=11_MEMBER=312_DE,GEN=10_MEMBER=273_DE
GEN=12_MEMBER=341_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=251_DE,GEN=2_MEMBER=51_DE,GEN=7_MEMBER=199_DE
GEN=12_MEMBER=342_DE,GEN=10_MEMBER=282_DE,GEN=2_MEMBER=51_DE,GEN=10_MEMBER=273_DE,GEN=10_MEMBER=272_DE
GEN=12_MEMBER=343_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=251_DE,GEN=11_MEMBER=312_DE,GEN=10_MEMBER=273_DE
GEN=12_MEMBER=344_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=266_DE,GEN=6_MEMBER=159_DE,GEN=9_MEMBER=251_DE
GEN=12_MEMBER=345_DE,GEN=6_MEMBER=171_DE,GEN=2_MEMBER=51_DE,GEN=7_MEMBER=192_DE,GEN=4_MEMBER=116_DE
GEN=12_MEMBER=346_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=176_DE,GEN=7_MEMBER=199_DE,GEN=10_MEMBER=275_DE
GEN=12_MEMBER=347_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=176_DE,GEN=10_MEMBER=293_DE,GEN=6_MEMBER=156_DE
GEN=12_MEMBER=348_DE,GEN=8_MEMBER=212_DE,GEN=11_MEMBER=312_DE,GEN=7_MEMBER=199_DE,GEN=9_MEMBER=252_DE
GEN=12_MEMBER=349_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=159_DE,GEN=8_MEMBER=212_DE,GEN=11_MEMBER=312_DE
GEN=12_MEMBER=350_DE,GEN=6_MEMBER=158_DE,GEN=11_MEMBER=321_DE,GEN=9_MEMBER=241_DE,GEN=9_MEMBER=245_DE
GEN=12_MEMBER=351_DE,GEN=11_MEMBER=301_DE,GEN=10_MEMBER=282_DE,GEN=2_MEMBER=51_DE,GEN=7_MEMBER=199_DE
GEN=12_MEMBER=352_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=159_DE,GEN=9_MEMBER=241_DE
GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=171_DE,GEN=11_MEMBER=312_DE,GEN=11_MEMBER=321_DE
GEN=12_MEMBER=354_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=159_DE,GEN=2_MEMBER=51_DE,GEN=7_MEMBER=199_DE
GEN=12_MEMBER=355_DE,GEN=11_MEMBER=312_DE,GEN=11_MEMBER=321_DE,GEN=7_MEMBER=192_DE,GEN=4_MEMBER=116_DE
GEN=12_MEMBER=356_DE,GEN=9_MEMBER=251_DE,GEN=2_MEMBER=51_DE,GEN=11_MEMBER=321_DE,GEN=1_MEMBER=1_DE
GEN=12_MEMBER=357_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=266_DE,GEN=1_MEMBER=1_DE
GEN=12_MEMBER=358_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=176_DE,GEN=6_MEMBER=159_DE,GEN=4_MEMBER=116_DE
GEN=12_MEMBER=359_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=171_DE,GEN=2_MEMBER=51_DE,GEN=10_MEMBER=275_DE
GEN=13_MEMBER=360_DE,GEN=2_MEMBER=43_DE,GEN=11_MEMBER=301_DE,GEN=12_MEMBER=341_DE,GEN=9_MEMBER=241_DE
GEN=13_MEMBER=361_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=334_DE,GEN=2_MEMBER=51_DE
GEN=13_MEMBER=362_DE,GEN=12_MEMBER=334_DE,GEN=9_MEMBER=251_DE,GEN=1_MEMBER=1_DE,GEN=9_MEMBER=241_DE
GEN=13_MEMBER=363_DE,GEN=11_MEMBER=301_DE,GEN=12_MEMBER=334_DE,GEN=9_MEMBER=241_DE,GEN=6_MEMBER=156_DE
GEN=13_MEMBER=364_DE,GEN=12_MEMBER=359_DE,GEN=8_MEMBER=212_DE,GEN=9_MEMBER=250_DE,GEN=11_MEMBER=321_DE
GEN=13_MEMBER=365_DE,GEN=2_MEMBER=43_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=266_DE,GEN=12_MEMBER=353_DE
GEN=13_MEMBER=366_DE,GEN=9_MEMBER=266_DE,GEN=6_MEMBER=171_DE,GEN=1_MEMBER=1_DE,GEN=10_MEMBER=282_DE
GEN=13_MEMBER=367_DE,GEN=12_MEMBER=341_DE,GEN=7_MEMBER=199_DE,GEN=10_MEMBER=272_DE,GEN=10_MEMBER=282_DE
GEN=13_MEMBER=368_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=334_DE,GEN=12_MEMBER=353_DE,GEN=7_MEMBER=199_DE
GEN=13_MEMBER=369_DE,GEN=11_MEMBER=301_DE,GEN=12_MEMBER=334_DE,GEN=9_MEMBER=251_DE,GEN=6_MEMBER=176_DE
GEN=13_MEMBER=370_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=341_DE,GEN=1_MEMBER=1_DE,GEN=6_MEMBER=176_DE
GEN=13_MEMBER=371_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=266_DE,GEN=2_MEMBER=51_DE,GEN=11_MEMBER=304_DE
GEN=13_MEMBER=372_DE,GEN=2_MEMBER=51_DE,GEN=6_MEMBER=171_DE,GEN=11_MEMBER=312_DE,GEN=1_MEMBER=1_DE
GEN=13_MEMBER=373_DE,GEN=9_MEMBER=266_DE,GEN=12_MEMBER=353_DE,GEN=9_MEMBER=241_DE,GEN=10_MEMBER=272_DE
GEN=13_MEMBER=374_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=171_DE,GEN=7_MEMBER=199_DE,GEN=10_MEMBER=272_DE
GEN=13_MEMBER=375_DE,GEN=2_MEMBER=43_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=334_DE
GEN=13_MEMBER=376_DE,GEN=2_MEMBER=43_DE,GEN=9_MEMBER=266_DE,GEN=10_MEMBER=272_DE,GEN=6_MEMBER=176_DE
GEN=13_MEMBER=377_DE,GEN=11_MEMBER=301_DE,GEN=12_MEMBER=359_DE,GEN=9_MEMBER=241_DE,GEN=10_MEMBER=273_DE
GEN=13_MEMBER=378_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=176_DE
GEN=13_MEMBER=379_DE,GEN=2_MEMBER=51_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=341_DE,GEN=7_MEMBER=199_DE
GEN=13_MEMBER=380_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=334_DE,GEN=6_MEMBER=171_DE,GEN=6_MEMBER=176_DE
GEN=13_MEMBER=381_DE,GEN=9_MEMBER=266_DE,GEN=12_MEMBER=353_DE,GEN=11_MEMBER=312_DE,GEN=10_MEMBER=273_DE
GEN=13_MEMBER=382_DE,GEN=12_MEMBER=334_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=251_DE
GEN=13_MEMBER=383_DE,GEN=11_MEMBER=301_DE,GEN=11_MEMBER=312_DE,GEN=12_MEMBER=359_DE,GEN=1_MEMBER=1_DE
GEN=13_MEMBER=384_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=341_DE,GEN=7_MEMBER=199_DE
GEN=13_MEMBER=385_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=266_DE,GEN=8_MEMBER=212_DE
GEN=13_MEMBER=386_DE,GEN=2_MEMBER=43_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=266_DE,GEN=12_MEMBER=359_DE
GEN=13_MEMBER=387_DE,GEN=9_MEMBER=266_DE,GEN=2_MEMBER=51_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=251_DE
GEN=13_MEMBER=388_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=266_DE,GEN=12_MEMBER=353_DE,GEN=1_MEMBER=1_DE
GEN=13_MEMBER=389_DE,GEN=9_MEMBER=251_DE,GEN=8_MEMBER=212_DE,GEN=7_MEMBER=199_DE,GEN=6_MEMBER=159_DE
GEN=14_MEMBER=390_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=158_DE,GEN=7_MEMBER=199_DE,GEN=11_MEMBER=321_DE
GEN=14_MEMBER=391_DE,GEN=11_MEMBER=301_DE,GEN=11_MEMBER=312_DE,GEN=12_MEMBER=359_DE,GEN=13_MEMBER=378_DE
GEN=14_MEMBER=392_DE,GEN=11_MEMBER=301_DE,GEN=12_MEMBER=359_DE,GEN=8_MEMBER=212_DE,GEN=10_MEMBER=273_DE
GEN=14_MEMBER=393_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=171_DE,GEN=8_MEMBER=212_DE,GEN=11_MEMBER=321_DE
GEN=14_MEMBER=394_DE,GEN=9_MEMBER=266_DE,GEN=1_MEMBER=1_DE,GEN=13_MEMBER=387_DE,GEN=10_MEMBER=272_DE
GEN=14_MEMBER=395_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=251_DE,GEN=1_MEMBER=1_DE,GEN=10_MEMBER=272_DE
GEN=14_MEMBER=396_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=1_MEMBER=1_DE,GEN=10_MEMBER=272_DE
GEN=14_MEMBER=397_DE,GEN=11_MEMBER=301_DE,GEN=12_MEMBER=334_DE,GEN=6_MEMBER=176_DE,GEN=11_MEMBER=304_DE
GEN=14_MEMBER=398_DE,GEN=12_MEMBER=353_DE,GEN=12_MEMBER=359_DE,GEN=13_MEMBER=387_DE,GEN=11_MEMBER=304_DE
GEN=14_MEMBER=399_DE,GEN=12_MEMBER=353_DE,GEN=12_MEMBER=359_DE,GEN=12_MEMBER=341_DE,GEN=13_MEMBER=378_DE
GEN=14_MEMBER=400_DE,GEN=2_MEMBER=43_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=251_DE,GEN=12_MEMBER=359_DE
GEN=14_MEMBER=401_DE,GEN=2_MEMBER=43_DE,GEN=9_MEMBER=266_DE,GEN=12_MEMBER=334_DE,GEN=11_MEMBER=312_DE
GEN=14_MEMBER=402_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=251_DE,GEN=7_MEMBER=199_DE,GEN=1_MEMBER=1_DE
GEN=14_MEMBER=403_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=266_DE,GEN=9_MEMBER=251_DE,GEN=9_MEMBER=250_DE
GEN=14_MEMBER=404_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=266_DE,GEN=9_MEMBER=251_DE,GEN=10_MEMBER=273_DE
GEN=14_MEMBER=405_DE,GEN=12_MEMBER=353_DE,GEN=12_MEMBER=359_DE,GEN=12_MEMBER=341_DE,GEN=13_MEMBER=387_DE
GEN=14_MEMBER=406_DE,GEN=12_MEMBER=353_DE,GEN=11_MEMBER=312_DE,GEN=6_MEMBER=176_DE,GEN=11_MEMBER=321_DE
GEN=14_MEMBER=407_DE,GEN=2_MEMBER=43_DE,GEN=11_MEMBER=312_DE,GEN=7_MEMBER=199_DE,GEN=13_MEMBER=387_DE
GEN=14_MEMBER=408_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=334_DE,GEN=10_MEMBER=282_DE,GEN=6_MEMBER=159_DE
GEN=14_MEMBER=409_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=10_MEMBER=282_DE
GEN=14_MEMBER=410_DE,GEN=12_MEMBER=353_DE,GEN=11_MEMBER=312_DE,GEN=12_MEMBER=359_DE,GEN=6_MEMBER=176_DE
GEN=14_MEMBER=411_DE,GEN=12_MEMBER=353_DE,GEN=2_MEMBER=51_DE,GEN=6_MEMBER=171_DE,GEN=11_MEMBER=312_DE
GEN=14_MEMBER=412_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=334_DE,GEN=12_MEMBER=353_DE
GEN=14_MEMBER=413_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=359_DE,GEN=10_MEMBER=272_DE,GEN=6_MEMBER=176_DE
GEN=14_MEMBER=414_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=334_DE,GEN=1_MEMBER=1_DE,GEN=10_MEMBER=272_DE
GEN=14_MEMBER=415_DE,GEN=12_MEMBER=353_DE,GEN=13_MEMBER=387_DE,GEN=11_MEMBER=321_DE,GEN=11_MEMBER=304_DE
GEN=14_MEMBER=416_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=353_DE,GEN=8_MEMBER=212_DE
GEN=14_MEMBER=417_DE,GEN=11_MEMBER=301_DE,GEN=12_MEMBER=341_DE,GEN=1_MEMBER=1_DE,GEN=10_MEMBER=273_DE
GEN=14_MEMBER=418_DE,GEN=11_MEMBER=301_DE,GEN=6_MEMBER=171_DE,GEN=8_MEMBER=212_DE,GEN=9_MEMBER=241_DE
GEN=14_MEMBER=419_DE,GEN=12_MEMBER=334_DE,GEN=2_MEMBER=51_DE,GEN=8_MEMBER=212_DE,GEN=9_MEMBER=241_DE
GEN=15_MEMBER=420_DE,GEN=14_MEMBER=404_DE,GEN=9_MEMBER=266_DE,GEN=2_MEMBER=51_DE,GEN=12_MEMBER=359_DE
GEN=15_MEMBER=421_DE,GEN=12_MEMBER=334_DE,GEN=2_MEMBER=51_DE,GEN=13_MEMBER=387_DE,GEN=6_MEMBER=159_DE
GEN=15_MEMBER=422_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=334_DE,GEN=10_MEMBER=282_DE
GEN=15_MEMBER=423_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=10_MEMBER=272_DE,GEN=6_MEMBER=156_DE
GEN=15_MEMBER=424_DE,GEN=9_MEMBER=266_DE,GEN=14_MEMBER=403_DE,GEN=6_MEMBER=171_DE,GEN=13_MEMBER=387_DE
GEN=15_MEMBER=425_DE,GEN=14_MEMBER=403_DE,GEN=9_MEMBER=251_DE,GEN=1_MEMBER=1_DE,GEN=6_MEMBER=159_DE
GEN=15_MEMBER=426_DE,GEN=12_MEMBER=353_DE,GEN=2_MEMBER=51_DE,GEN=12_MEMBER=359_DE,GEN=10_MEMBER=282_DE
GEN=15_MEMBER=427_DE,GEN=12_MEMBER=353_DE,GEN=1_MEMBER=1_DE,GEN=14_MEMBER=410_DE,GEN=6_MEMBER=156_DE
GEN=15_MEMBER=428_DE,GEN=14_MEMBER=404_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=353_DE,GEN=10_MEMBER=272_DE
GEN=15_MEMBER=429_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=12_MEMBER=341_DE,GEN=7_MEMBER=199_DE
GEN=15_MEMBER=430_DE,GEN=14_MEMBER=403_DE,GEN=2_MEMBER=51_DE,GEN=7_MEMBER=199_DE,GEN=1_MEMBER=1_DE
GEN=15_MEMBER=431_DE,GEN=2_MEMBER=43_DE,GEN=9_MEMBER=266_DE,GEN=9_MEMBER=251_DE,GEN=11_MEMBER=321_DE
GEN=15_MEMBER=432_DE,GEN=14_MEMBER=403_DE,GEN=9_MEMBER=251_DE,GEN=8_MEMBER=212_DE,GEN=12_MEMBER=341_DE
GEN=15_MEMBER=433_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=403_DE,GEN=11_MEMBER=312_DE,GEN=12_MEMBER=359_DE
GEN=15_MEMBER=434_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=171_DE,GEN=6_MEMBER=159_DE,GEN=10_MEMBER=293_DE
GEN=15_MEMBER=435_DE,GEN=14_MEMBER=404_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=359_DE
GEN=15_MEMBER=436_DE,GEN=2_MEMBER=43_DE,GEN=9_MEMBER=266_DE,GEN=14_MEMBER=403_DE,GEN=9_MEMBER=241_DE
GEN=15_MEMBER=437_DE,GEN=9_MEMBER=266_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=341_DE,GEN=13_MEMBER=387_DE
GEN=15_MEMBER=438_DE,GEN=14_MEMBER=403_DE,GEN=2_MEMBER=51_DE,GEN=11_MEMBER=312_DE,GEN=7_MEMBER=199_DE
GEN=15_MEMBER=439_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=353_DE,GEN=9_MEMBER=251_DE,GEN=14_MEMBER=410_DE
GEN=15_MEMBER=440_DE,GEN=14_MEMBER=404_DE,GEN=9_MEMBER=266_DE,GEN=8_MEMBER=212_DE,GEN=10_MEMBER=293_DE
GEN=15_MEMBER=441_DE,GEN=9_MEMBER=266_DE,GEN=6_MEMBER=171_DE,GEN=13_MEMBER=387_DE,GEN=14_MEMBER=410_DE
GEN=15_MEMBER=442_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=359_DE,GEN=8_MEMBER=212_DE,GEN=12_MEMBER=341_DE
GEN=15_MEMBER=443_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=334_DE,GEN=10_MEMBER=272_DE,GEN=6_MEMBER=159_DE
GEN=15_MEMBER=444_DE,GEN=2_MEMBER=43_DE,GEN=9_MEMBER=266_DE,GEN=2_MEMBER=51_DE,GEN=8_MEMBER=212_DE
GEN=15_MEMBER=445_DE,GEN=14_MEMBER=403_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=341_DE
GEN=15_MEMBER=446_DE,GEN=14_MEMBER=404_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=251_DE,GEN=11_MEMBER=312_DE
GEN=15_MEMBER=447_DE,GEN=14_MEMBER=404_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=334_DE,GEN=11_MEMBER=312_DE
GEN=15_MEMBER=448_DE,GEN=14_MEMBER=404_DE,GEN=7_MEMBER=199_DE,GEN=1_MEMBER=1_DE,GEN=13_MEMBER=378_DE
GEN=15_MEMBER=449_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=353_DE,GEN=9_MEMBER=250_DE,GEN=11_MEMBER=304_DE
GEN=16_MEMBER=450_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=251_DE,GEN=12_MEMBER=359_DE,GEN=9_MEMBER=241_DE
GEN=16_MEMBER=451_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=353_DE,GEN=2_MEMBER=51_DE
GEN=16_MEMBER=452_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=404_DE,GEN=12_MEMBER=359_DE,GEN=6_MEMBER=159_DE
GEN=16_MEMBER=453_DE,GEN=12_MEMBER=334_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=171_DE,GEN=10_MEMBER=272_DE
GEN=16_MEMBER=454_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=171_DE,GEN=15_MEMBER=426_DE
GEN=16_MEMBER=455_DE,GEN=14_MEMBER=404_DE,GEN=12_MEMBER=334_DE,GEN=13_MEMBER=387_DE,GEN=9_MEMBER=241_DE
GEN=16_MEMBER=456_DE,GEN=14_MEMBER=404_DE,GEN=14_MEMBER=403_DE,GEN=6_MEMBER=171_DE,GEN=11_MEMBER=312_DE
GEN=16_MEMBER=457_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=171_DE,GEN=13_MEMBER=387_DE,GEN=6_MEMBER=159_DE
GEN=16_MEMBER=458_DE,GEN=14_MEMBER=404_DE,GEN=12_MEMBER=334_DE,GEN=8_MEMBER=212_DE,GEN=9_MEMBER=251_DE
GEN=16_MEMBER=459_DE,GEN=2_MEMBER=43_DE,GEN=9_MEMBER=266_DE,GEN=12_MEMBER=334_DE,GEN=3_MEMBER=69_DE
GEN=16_MEMBER=460_DE,GEN=12_MEMBER=353_DE,GEN=2_MEMBER=51_DE,GEN=12_MEMBER=341_DE,GEN=1_MEMBER=1_DE
GEN=16_MEMBER=461_DE,GEN=9_MEMBER=266_DE,GEN=14_MEMBER=403_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=159_DE
GEN=16_MEMBER=462_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=353_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=171_DE
GEN=16_MEMBER=463_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=341_DE,GEN=15_MEMBER=426_DE
GEN=16_MEMBER=464_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=159_DE,GEN=3_MEMBER=69_DE
GEN=16_MEMBER=465_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=334_DE,GEN=1_MEMBER=1_DE,GEN=9_MEMBER=241_DE
GEN=16_MEMBER=466_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=403_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=241_DE
GEN=16_MEMBER=467_DE,GEN=15_MEMBER=434_DE,GEN=1_MEMBER=1_DE,GEN=15_MEMBER=426_DE,GEN=6_MEMBER=159_DE
GEN=16_MEMBER=468_DE,GEN=2_MEMBER=43_DE,GEN=10_MEMBER=272_DE,GEN=14_MEMBER=410_DE,GEN=13_MEMBER=378_DE
GEN=16_MEMBER=469_DE,GEN=14_MEMBER=404_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=251_DE,GEN=13_MEMBER=378_DE
GEN=16_MEMBER=470_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=359_DE,GEN=12_MEMBER=341_DE,GEN=15_MEMBER=426_DE
GEN=16_MEMBER=471_DE,GEN=14_MEMBER=404_DE,GEN=12_MEMBER=334_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=251_DE
GEN=16_MEMBER=472_DE,GEN=9_MEMBER=266_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=171_DE,GEN=13_MEMBER=378_DE
GEN=16_MEMBER=473_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=353_DE,GEN=15_MEMBER=426_DE,GEN=11_MEMBER=321_DE
GEN=16_MEMBER=474_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=8_MEMBER=212_DE,GEN=11_MEMBER=301_DE
GEN=16_MEMBER=475_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=404_DE,GEN=6_MEMBER=171_DE,GEN=3_MEMBER=69_DE
GEN=16_MEMBER=476_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=353_DE,GEN=15_MEMBER=434_DE,GEN=11_MEMBER=321_DE
GEN=16_MEMBER=477_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=334_DE,GEN=2_MEMBER=51_DE,GEN=9_MEMBER=241_DE
GEN=16_MEMBER=478_DE,GEN=12_MEMBER=353_DE,GEN=12_MEMBER=341_DE,GEN=11_MEMBER=301_DE,GEN=11_MEMBER=321_DE
GEN=16_MEMBER=479_DE,GEN=12_MEMBER=353_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=159_DE
GEN=17_MEMBER=480_DE,GEN=14_MEMBER=404_DE,GEN=16_MEMBER=461_DE,GEN=14_MEMBER=403_DE,GEN=2_MEMBER=51_DE
GEN=17_MEMBER=481_DE,GEN=2_MEMBER=43_DE,GEN=16_MEMBER=461_DE,GEN=14_MEMBER=403_DE,GEN=6_MEMBER=158_DE
GEN=17_MEMBER=482_DE,GEN=14_MEMBER=404_DE,GEN=16_MEMBER=461_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=171_DE
GEN=17_MEMBER=483_DE,GEN=16_MEMBER=461_DE,GEN=6_MEMBER=158_DE,GEN=10_MEMBER=272_DE,GEN=12_MEMBER=334_DE
GEN=17_MEMBER=484_DE,GEN=16_MEMBER=461_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=353_DE,GEN=11_MEMBER=321_DE
GEN=17_MEMBER=485_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=353_DE,GEN=11_MEMBER=321_DE,GEN=9_MEMBER=251_DE
GEN=17_MEMBER=486_DE,GEN=6_MEMBER=158_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=251_DE,GEN=11_MEMBER=312_DE
GEN=17_MEMBER=487_DE,GEN=16_MEMBER=461_DE,GEN=2_MEMBER=51_DE,GEN=16_MEMBER=474_DE,GEN=10_MEMBER=272_DE
GEN=17_MEMBER=488_DE,GEN=16_MEMBER=461_DE,GEN=14_MEMBER=403_DE,GEN=9_MEMBER=241_DE,GEN=14_MEMBER=410_DE
GEN=17_MEMBER=489_DE,GEN=2_MEMBER=43_DE,GEN=16_MEMBER=454_DE,GEN=14_MEMBER=403_DE,GEN=8_MEMBER=212_DE
GEN=17_MEMBER=490_DE,GEN=14_MEMBER=404_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=359_DE
GEN=17_MEMBER=491_DE,GEN=12_MEMBER=353_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=241_DE,GEN=9_MEMBER=266_DE
GEN=17_MEMBER=492_DE,GEN=16_MEMBER=461_DE,GEN=8_MEMBER=212_DE,GEN=16_MEMBER=474_DE,GEN=10_MEMBER=272_DE
GEN=17_MEMBER=493_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=404_DE,GEN=14_MEMBER=403_DE,GEN=11_MEMBER=301_DE
GEN=17_MEMBER=494_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=404_DE,GEN=9_MEMBER=266_DE,GEN=9_MEMBER=251_DE
GEN=17_MEMBER=495_DE,GEN=14_MEMBER=404_DE,GEN=12_MEMBER=353_DE,GEN=8_MEMBER=212_DE,GEN=1_MEMBER=1_DE
GEN=17_MEMBER=496_DE,GEN=16_MEMBER=454_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=171_DE,GEN=13_MEMBER=378_DE
GEN=17_MEMBER=497_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=359_DE,GEN=14_MEMBER=410_DE,GEN=11_MEMBER=304_DE
GEN=17_MEMBER=498_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=404_DE,GEN=16_MEMBER=454_DE,GEN=11_MEMBER=312_DE
